timestamp_relative,shoulder_pan_joint_desired_pos,shoulder_lift_joint_desired_pos,elbow_joint_desired_pos,wrist_1_joint_desired_pos,wrist_2_joint_desired_pos,wrist_3_joint_desired_pos,shoulder_pan_joint_actual_pos,shoulder_lift_joint_actual_pos,elbow_joint_actual_pos,wrist_1_joint_actual_pos,wrist_2_joint_actual_pos,wrist_3_joint_actual_pos,shoulder_pan_joint_desired_vel,shoulder_lift_joint_desired_vel,elbow_joint_desired_vel,wrist_1_joint_desired_vel,wrist_2_joint_desired_vel,wrist_3_joint_desired_vel,shoulder_pan_joint_actual_vel,shoulder_lift_joint_actual_vel,elbow_joint_actual_vel,wrist_1_joint_actual_vel,wrist_2_joint_actual_vel,wrist_3_joint_actual_vel
107.472623888,-1.721770604,-1.574344547,2.172749303,-0.601277709,1.409159666,3.990263151,-1.721771065,-1.574344937,2.172749043,-0.601278130,1.409160018,3.965594292,-0.000000079,-0.000000177,-0.000000136,0.000000314,-0.000000077,0.456492882,-0.000000000,0.000000010,-0.000000000,0.000000000,0.000000000,0.608499289
107.488040383,-1.721770606,-1.574344550,2.172749301,-0.601277705,1.409159665,3.997369938,-1.721771065,-1.574344937,2.172749043,-0.601278130,1.409160018,3.974847317,-0.000000084,-0.000000170,-0.000000129,0.000000299,-0.000000082,0.437086076,-0.000000000,-0.000000025,-0.000000000,0.000000000,0.000000000,0.554564178
107.503937436,-1.721770607,-1.574344552,2.172749299,-0.601277700,1.409159663,4.004239567,-1.721771065,-1.574344937,2.172749043,-0.601278130,1.409160018,3.983236074,-0.000000088,-0.000000164,-0.000000122,0.000000287,-0.000000086,0.419983425,-0.000000000,-0.000000028,-0.000000000,0.000000000,0.000000000,0.503077507
107.520028152,-1.721770609,-1.574344555,2.172749297,-0.601277695,1.409159662,4.010826898,-1.721771065,-1.574344937,2.172749043,-0.601278130,1.409160018,3.990906239,-0.000000091,-0.000000159,-0.000000117,0.000000277,-0.000000088,0.405866644,-0.000000000,-0.000000019,-0.000000000,0.000000000,0.000000000,0.462682396
107.535801482,-1.721770610,-1.574344558,2.172749295,-0.601277691,1.409159661,4.017220328,-1.721771065,-1.574344937,2.172749043,-0.601278130,1.409160018,3.998059511,-0.000000093,-0.000000155,-0.000000113,0.000000269,-0.000000090,0.394911007,-0.000000000,-0.000000010,-0.000000000,0.000000000,0.000000000,0.434464961
107.552125318,-1.721770612,-1.574344560,2.172749293,-0.601277687,1.409159659,4.023497501,-1.721771065,-1.574344937,2.172749043,-0.601278130,1.409160018,4.001492977,-0.000000093,-0.000000152,-0.000000110,0.000000263,-0.000000091,0.387192583,-0.000000000,-0.000000006,-0.000000000,0.000000000,0.000000000,0.423699170
107.567791995,-1.721770613,-1.574344562,2.172749291,-0.601277683,1.409159658,4.029650477,-1.721771065,-1.574344937,2.172749043,-0.601278130,1.409160018,4.008148670,-0.000000093,-0.000000150,-0.000000109,0.000000260,-0.000000091,0.382699972,-0.000000000,-0.000000001,-0.000000000,0.000000000,0.000000000,0.407187104
107.583935470,-1.721770614,-1.574344565,2.172749289,-0.601277678,1.409159656,4.035741273,-1.721771065,-1.574344937,2.172749043,-0.601278130,1.409160018,4.014920235,-0.000000091,-0.000000150,-0.000000109,0.000000259,-0.000000089,0.381122225,-0.000000000,0.000000001,-0.000000000,0.000000000,0.000000000,0.441309959
107.599835784,-1.721770616,-1.574344567,2.172749288,-0.601277674,1.409159655,4.041850758,-1.721771065,-1.574344937,2.172749043,-0.601278130,1.409160018,4.022241116,-0.000000089,-0.000000150,-0.000000110,0.000000260,-0.000000087,0.382002828,-0.000000000,0.000000001,-0.000000000,0.000000000,0.000000000,0.453495920
107.616017655,-1.721770617,-1.574344570,2.172749286,-0.601277670,1.409159653,4.047976639,-1.721771065,-1.574344937,2.172749043,-0.601278130,1.409160018,4.029339314,-0.000000086,-0.000000151,-0.000000111,0.000000262,-0.000000084,0.384708388,-0.000000000,0.000000001,-0.000000000,0.000000000,0.000000000,0.431367457
