timestamp_absolute,timestamp_relative,shoulder_pan_joint_pos,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,shoulder_pan_joint_vel,shoulder_lift_joint_vel,elbow_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel
1770918441.258655548,8.200000000,-1.721820987,-1.577502968,2.169910583,-0.595278974,1.409158063,3.634668242,0.000000025,-0.000000772,-0.000000711,0.000001483,0.000000037,2.094395102
1770918441.358655453,8.300000000,-1.721820984,-1.577503043,2.169910514,-0.595278829,1.409158066,3.838878036,0.000000022,-0.000000688,-0.000000633,0.000001321,0.000000033,1.865709383
1770918441.458655596,8.400000000,-1.721821002,-1.577503105,2.169910463,-0.595278717,1.409158050,4.000448974,-0.000000254,-0.000000525,-0.000000408,0.000000935,-0.000000247,1.365709383
1770918441.558655500,8.500000000,-1.721821023,-1.577503148,2.169910430,-0.595278641,1.409158029,4.112019913,-0.000000161,-0.000000333,-0.000000259,0.000000593,-0.000000156,0.865709383
1770918441.658655405,8.600000000,-1.721821034,-1.577503171,2.169910411,-0.595278599,1.409158018,4.173590851,-0.000000068,-0.000000141,-0.000000109,0.000000250,-0.000000066,0.365709383
1770918441.758655548,8.700000000,-1.720657393,-1.571554270,2.163953986,-0.595272630,1.410324417,4.187628145,0.019869512,0.101579122,-0.101707349,0.000101661,0.019916563,-0.094271967
1770918441.858655453,8.800000000,-1.720309180,-1.569774099,2.162171591,-0.595270880,1.410673439,4.156192671,0.000000051,0.000000198,0.000000218,-0.000000565,-0.000000243,-0.554608189
1770918441.958655596,8.900000000,-1.720309173,-1.569774070,2.162171622,-0.595270960,1.410673403,4.075732097,0.000000088,0.000000372,0.000000400,-0.000001020,-0.000000487,-1.054602390
1770918442.058655500,9.000000000,-1.720309163,-1.569774025,2.162171670,-0.595271079,1.410673340,3.945272269,0.000000108,0.000000535,0.000000543,-0.000001333,-0.000000778,-1.554595294
1770918442.158655405,9.100000000,-1.720309162,-1.569773960,2.162171731,-0.595271211,1.410673316,3.764813221,-0.000000024,0.000000753,0.000000693,-0.000001444,-0.000000036,-2.054586885
1770918442.258655548,9.200000000,-1.720309176,-1.569773886,2.162171802,-0.595271356,1.410673301,3.555532791,-0.000000433,0.000000673,0.000000734,-0.000001405,-0.000000445,-2.094395102
1770918442.358655453,9.300000000,-1.720309220,-1.569773818,2.162171876,-0.595271497,1.410673256,3.346093281,-0.000000433,0.000000673,0.000000734,-0.000001405,-0.000000445,-2.094395102
1770918442.458655596,9.400000000,-1.720309298,-1.569773765,2.162171946,-0.595271620,1.410673177,3.136653771,-0.000000807,0.000000523,0.000000701,-0.000001220,-0.000000817,-2.094395102
1770918442.558655500,9.500000000,-1.720309396,-1.569773724,2.162172011,-0.595271726,1.410673078,2.927214261,-0.000001115,0.000000332,0.000000612,-0.000000937,-0.000001123,-2.094395102
1770918442.658655405,9.600000000,-1.720309512,-1.569773695,2.162172069,-0.595271812,1.410672961,2.717774750,-0.000001333,0.000000113,0.000000473,-0.000000578,-0.000001338,-2.094395102
1770918442.758655548,9.700000000,-1.720309645,-1.569773684,2.162172117,-0.595271870,1.410672827,2.508335240,-0.000001333,0.000000113,0.000000473,-0.000000578,-0.000001338,-2.094395102
1770918442.858655453,9.800000000,-1.720309788,-1.569773692,2.162172149,-0.595271894,1.410672685,2.298895730,-0.000001443,-0.000000115,0.000000296,-0.000000173,-0.000001445,-2.094395102
1770918442.958655596,9.900000000,-1.720309932,-1.569773713,2.162172169,-0.595271891,1.410672541,2.089456220,-0.000001436,-0.000000334,0.000000094,0.000000247,-0.000001434,-2.094395102
1770918443.058655500,10.000000000,-1.720310074,-1.569773749,2.162172176,-0.595271862,1.410672399,1.880016709,-0.000001313,-0.000000525,-0.000000114,0.000000647,-0.000001308,-2.094395102
1770918443.158655405,10.100000000,-1.720310202,-1.569773800,2.162172165,-0.595271799,1.410672272,1.676522008,-0.000001160,-0.000000464,-0.000000101,0.000000572,-0.000001155,-1.850575315
1770918443.258655548,10.200000000,-1.720310291,-1.569773847,2.162172147,-0.595271733,1.410672183,1.516464477,-0.000000699,-0.000000435,-0.000000202,0.000000641,-0.000000693,-1.350575315
1770918443.358655453,10.300000000,-1.720310348,-1.569773883,2.162172130,-0.595271681,1.410672127,1.406406945,-0.000000440,-0.000000274,-0.000000128,0.000000404,-0.000000437,-0.850575315
1770918443.458655596,10.400000000,-1.720310379,-1.569773902,2.162172121,-0.595271652,1.410672096,1.346349414,-0.000000181,-0.000000113,-0.000000053,0.000000166,-0.000000180,-0.350575315
1770918443.558655500,10.500000000,-1.719109639,-1.563552609,2.155880842,-0.595203258,1.411875992,1.333657885,0.018437057,0.095525745,-0.096600216,0.001050002,0.018485474,0.108716422
1770918443.658655405,10.600000000,-1.718827429,-1.562090484,2.154402285,-0.595187206,1.412158925,1.366378361,0.000000227,0.000000161,0.000000114,-0.000000367,-0.000000092,0.568608600
1770918443.758655548,10.700000000,-1.718827397,-1.562090460,2.154402302,-0.595187261,1.412158913,1.448238957,0.000000434,0.000000306,0.000000230,-0.000000749,-0.000000155,1.068602701
1770918443.858655453,10.800000000,-1.718827342,-1.562090422,2.154402332,-0.595187361,1.412158897,1.580098795,0.000000661,0.000000463,0.000000382,-0.000001264,-0.000000158,1.568595575
